-0.988887, 0.062206, 0, 
-1.97777, 0.124412, 0, 
-2.96666, 0.186618, 0, 
-3.95555, 0.248824, 0, 
-4.94443, 0.31103, 0, 
-5.93332, 0.373236, 0, 
-6.92221, 0.435442, 0, 
-7.9111, 0.497648, 0, 
-8.89998, 0.559854, 0, 
-9.88887, 0.62206, 0, 
-10.8778, 0.684266, 0, 
-11.8666, 0.746472, 0, 
-12.8555, 0.808677, 0, 
-13.8444, 0.870883, 0, 
-14.8333, 0.933089, 0, 
-15.8222, 0.995295, 0, 
-16.8111, 1.0575, 0, 
-17.8, 1.11971, 0, 
-18.7889, 1.18191, 0, 
